ISIN,WKN,MarketingName,EDVKuerzel,PRIMARY_RIC,LupoxGruppe,KVNR,ListingXSTU,PROFILNAME,ListingTradeRebel
DE000A40AEG0,A40AEG,Pentixapharm Holding AG,PTP,PTPn,GF,6183,1,A_NW_0_XX_v3000,1
DE000A40ESG2,A40ESG,Medigene AG,MDG1,MDG1k,GE,6183,1,A_NW_0_XX_v3000,1
DE000A40ESU3,A40ESU,Einhell Germany AG,EIN,EIN_p,GC,6183,1,A_SDAX,1
DE000A40ET13,A40ET1,audius SE,3ITN,3ITn,GE,6183,1,A_NW_0_XX_v3000,1
DE000A40KXC8,A40KXC,Going Public Media AG,G6P0,G6P0k,GF,6183,1,A_NW_0_XX_v3000,0
DE000A40KXL9,A40KXL,The Grounds Real Estate Development AG,AMM,AMMk,GF,6183,1,A_NW_0_XX_v3000,1
DE000A40KYB8,A40KYB,Coreo AG,COR,CORk,GJ,6183,1,A_NW_0_XX_v3000,0
DE000A40QVM8,A40QVM,innoscripta SE,1INN,1INN,GF,6183,1,A_NW_0_XX_v3000,1
DE000A40ZTT8,A40ZTT,TIN INN Holding AG,TIW,TIWn,GE,6183,1,A_NW_F0_XX_v3000,1
DE000A40ZUV2,A40ZUV,Ascory Bank AG,VG80,VG80n,GJ,6183,1,A_NW_0_XX_v3000,0
DE000A40ZVK3,A40ZVK,Accentro Real Estate AG,A4Y0,A4Y0k,GJ,6183,1,A_NW_F0_XX_v3000,0
DE000A40ZVU2,A40ZVU,UMT United Mobility Technology AG,UMD,UMDGk,GJ,6183,1,A_NW_0_XX_v3000,1
DE000A40ZVZ1,A40ZVZ,EV Digital Invest AG,ENG,ENGk,GG,6183,1,A_NW_0_XX_v3000,0
DE000A40ZW05,A40ZW0,Funkwerk AG,FEW0,VTAG,GF,6183,1,A_NW_F0_XX_v3000,1
DE000A40ZW88,A40ZW8,The Platform Group SE & Co. KGaA,TPG0,TPG0n,GJ,6183,1,A_NW_0_XX_v3000,1
DE000A41EC29,A41EC2,Devaris SE,LP5,LP5,GG,6183,1,A_manuell_MU_DU,0
DE000A41YCM0,A41YCM,The Naga Group AG,N4G0,N4G0k,GJ,6183,1,A_NW_0_XX_v3000,1
DE000A41YCR9,A41YCR,Deutsche Effecten- und Wechsel-Beteiligungsgesellschaft AG,EFF0,EFF0k,GJ,6183,1,A_NW_0_XX_v3000,1
DE000A41YCW9,A41YCW,iFunded AG,ILK,Fehlt,GG,6183,1,A_manuell,0
DE000A41YCY5,A41YCY,iFunded AG,ILK2,ILK2,GG,6183,1,A_manuell,0
DE000A41YD32,A41YD3,bioXXmed AG,T5O,T5Ok,GJ,6183,1,A_NW_F0_XX_v3000,0
DE000A41YDG0,A41YDG,q.beyond AG,QBY0,QBY0k,GE,6183,1,A_NW_0_XX_v3000,1
DE000A41YDL0,A41YDL,Pyramid AG,M3B0,Fehlt,GJ,6183,1,-,1
DE000A421RZ9,A421RZ,Gabler Group AG,XK4,XK4,GF,6183,1,A_NW_0_XX_v3000,1
DE000A4BGGM7,A4BGGM,Biofrontera AG,B8FK,B8FKn,GF,6183,1,A_NW_0_XX_v3000,1
DE000AUM0V10,AUM0V1,Aumovio SE,AMV0,AMV0n,GK,6183,1,A_MDAX_Profil1,1
DE000BASF111,BASF11,BASF SE,BAS,BASFn,GW,6183,1,A_DAX_N,1
DE000BAY0017,BAY001,Bayer AG,BAYN,BAYGn,GW,6183,1,A_DAX_N,1
DE000BCK2223,BCK222,Ottobock SE & Co. KGaA,OBCK,OBCK,GD,6183,1,A_TecDAX,1
DE000BEAU1Y4,BEAU1Y,Douglas AG,DOU,DOU0n,GC,6183,1,A_SDAX,1
DE000BGAG981,BGAG98,Bio-Gate AG,BIG1,BIG1k,GG,6183,1,A_NW_0_XX_v3000,0
DE000CBK1001,CBK100,Commerzbank AG,CBK,CBKG,GV,6183,1,A_DAX_N,1
DE000DTR0CK8,DTR0CK,Daimler Truck Holding AG,DTG,DTGGe,GW,6183,1,A_DAX_N,1
DE000DWS1007,DWS100,DWS Group GmbH & Co. KGaA,DWS,DWSG,GK,6183,1,A_MDAX_Profil1,1
DE000ENAG999,ENAG99,E.ON SE,EOAN,EONGn,GZ,6183,1,A_DAX_N,1
DE000ENER6Y0,ENER6Y,Siemens Energy AG,ENR,ENR1n,GX,6183,1,A_DAX_N,1
DE000EVNK013,EVNK01,Evonik Industries AG,EVK,EVKn,GK,6183,1,A_MDAX_Profil1,1
DE000FTG1111,FTG111,flatexDEGIRO SE,FTK,FTKn,GK,6183,1,A_MDAX_Profil1,1
DE000HAG0005,HAG000,HENSOLDT AG,HAG,HAGG,GD,6183,1,A_MDAX_Profil1,1
DE000HLAG475,HLAG47,Hapag-Lloyd AG,HLAG,HLAG,GE,6183,1,A_NW_0_XX_v3000,1
DE000HNC2059,HNC205,CAMERIT AG,RTML,RTML,GG,6183,1,A_NW_0_XX_v3000,0
DE000JST4000,JST400,JOST Werke SE,JST,JST,GC,6183,1,A_SDAX,1
DE000KBX1006,KBX100,Knorr-Bremse AG,KBX,KBX,GK,6183,1,A_MDAX_Profil1,1
DE000KC01000,KC0100,Kloeckner & Co. SE,KCO,KCOGn,GC,6183,1,A_SDAX,1
DE000KGX8881,KGX888,KION GROUP AG,KGX,KGX,GK,6183,1,A_MDAX_Profil1,1
DE000KSAG888,KSAG88,K+S Aktiengesellschaft,SDF,SDFGn,GK,6183,1,A_MDAX_Profil1,1
DE000LEG1110,LEG111,LEG Immobilien SE,LEG,LEGn,GK,6183,1,A_MDAX_Profil1,1
DE000LS1LUS9,LS1LUS,Lang & Schwarz AG,LUS1,LUS1n,GF,6183,1,A_NW_F0_XX_v3000,1
DE000NCA0001,NCA000,thyssenkrupp nucera AG,NCH2,NCH2,GE,6183,1,A_NW_0_XX_v3000,1
DE000PAG9113,PAG911,Dr. Ing. h.c. F. Porsche AG,P911,P911_p,GK,6183,1,A_MDAX_Profil1,1
DE000PAH0038,PAH003,Porsche Automobil Holding SE,PAH3,PSHG_p,GW,6183,1,A_DAX_N,1
DE000PAT1AG3,PAT1AG,PATRIZIA SE,PAT,PATGn,GC,6183,1,A_SDAX,1
DE000PFSE212,PFSE21,PFISTERER Holding SE,PFSE,PFSE,GE,6183,1,A_NW_0_XX_v3000,1
DE000PSM7770,PSM777,ProSiebenSat.1 Media SE,PSM,PSMGn,GC,6183,1,A_SDAX,1
DE000RENK730,RENK73,RENK Group AG,R3NK,R3NK,GK,6183,1,A_MDAX_Profil1,1
DE000SAFH001,SAFH00,SAF Holland SE,SFQ,SFQ,GC,6183,1,A_SDAX,1
DE000SGU8886,SGU888,Sino-German United AG,SGU,SGUG,GG,6183,1,A_NW_0_XX_v3000,0
DE000SHA0100,SHA010,Schaeffler AG,SHA0,SHA0n,GK,6183,1,A_MDAX_Profil1,1
DE000SHL1006,SHL100,Siemens Healthineers AG,SHL,SHLG,GV,6183,1,A_DAX_N,1
DE000SPG1003,SPG100,Springer Nature AG & Co. KGaA,SPG,SPGG,GC,6183,0,A_SDAX,1
DE000STAB1L8,STAB1L,Stabilus SE,STM,STM1,GC,6183,1,A_SDAX,1
DE000STRA555,STRA55,STRATEC SE,SBS,SBSG,GF,6183,1,A_NW_0_XX_v3000,1
DE000SYM9999,SYM999,Symrise AG,SY1,SY1G,GX,6183,1,A_DAX_N,1
DE000TKMS001,TKMS00,TKMS AG & Co. KGaA,TKMS,TKMS,GK,6183,1,A_MDAX_Profil1,1
DE000TLX1005,TLX100,Talanx AG,TLX,TLXGn,GK,6183,1,A_MDAX_Profil1,1
DE000TRAT0N7,TRAT0N,Traton SE,8TRA,8TRA,GK,6183,1,A_MDAX_Profil1,1
DE000TUAG505,TUAG50,TUI AG,TUI1,TUI1n,GK,6183,1,A_MDAX_Profil1,1
DE000UNSE026,UNSE02,Uniper SE (konv. Aktien),UN0,UN0k,GF,6183,1,A_NW_0_XX_v3000,1
DE000WACK012,WACK01,Wacker Neuson SE,WAC,WACGn,GC,6183,1,A_SDAX,1
DE000WAF3001,WAF300,Siltronic AG,WAF,WAFGn,GD,6183,1,A_TecDAX,1
DE000WCH8881,WCH888,Wacker Chemie AG,WCH,WCHG,GK,6183,1,A_MDAX_Profil1,1
DE000WNDL300,WNDL30,NAKIKI SE,WDL1,WDL1k,GF,6183,1,A_NW_F0_XX_v3000,1
DE000ZAL1111,ZAL111,Zalando SE,ZAL,ZALG,GX,6183,1,A_DAX_N,1
DE000ZEAL241,ZEAL24,Zeal Network SE,TIMA,TIMAn,GE,6183,1,A_NW_0_XX_v3000,1
DK0010181676,854095,Carlsberg A/S,CBGA,CARCa,AN,6166,1,Z_EU_Liq3_noDETG,0
DK0010181759,861061,Carlsberg A/S,CBGB,CARCb,AN,6166,1,Z_EU_Liq1_DETG,1
DK0010201102,890262,Kobenhavns Lufthavne AS,KLH,LUFT,AN,6166,1,Z_EU_Liq3_noDETG,0
DK0010218429,871970,Bang & Olufsen AS,BUOB,BO,AN,6166,1,Z_EU_Liq2_TG,0
DK0010234467,860885,FLSmidth & Co. AS,F6O1,FLSb,AN,6166,1,Z_EU_Liq2_TG,1
DK0010244425,861929,A.P. Moller - Maersk A/S,DP4A,DP4A,AN,6166,1,Z_EU_Liq1_DETG,1
DK0010244508,861837,A.P. Moller - Maersk A/S,DP4B,MAERSKb,AN,6166,1,Z_EU_Liq1_DETG,1
DK0010247956,881008,Brondbyernes IF Fodbold AS,BYXB,BROCb,AN,6166,1,Z_EU_Liq3_noDETG,0
DK0010267129,939166,RTX A/S,RTE,RTX,AN,6166,1,Z_EU_Liq3_noDETG,0
DK0010270347,903257,North Media A/S,3S8,3S8,AN,6166,1,Z_EU_Liq3_noDETG,0
DK0010272202,565131,Genmab AS,GE9,GEN,AN,6166,1,Z_EU_Liq1_DETG,1
DK0010272632,854734,GN Store Nord AS,GNN,GN,AN,6166,1,Z_EU_Liq1_DETG,1
DK0010274414,850857,Danske Bank A/S,DSN,DANSKE,AN,6166,1,Z_EU_Liq1_DETG,1
DK0010274844,A0BLGA,Solar A/S,ZVR,SOLARb,AN,6166,1,Z_EU_Liq2_TG,1
DK0010287663,861226,NKT Holding AS,NKT,NKT,AN,6166,1,Z_EU_Liq1_DETG,1
DK0010307958,A0DKMP,Jyske Bank A/S,JYS1,JYSK,AN,6166,1,Z_EU_Liq1_DETG,1
DK0010311471,A0D9FT,AL Sydbank AS,TM2,SYDB,AN,6166,1,Z_EU_Liq2_TG,1
DK0015998017,917165,Bavarian Nordic AS,BV3,BAVA,AN,6166,1,Z_EU_Liq1_DETG,1
DK0060030286,A0JDT8,cBrain A/S,C6F,CBRAIN,AN,6166,1,Z_EU_Liq2_TG,1
DK0060055861,A0MS80,Chemometec AS,CHY,CHYG,AN,6166,1,Z_EU_Liq2_TG,1
DK0060079531,A0MRDY,DSV Panalpina A/S,DS81,DS81,AN,6166,1,Z_EU_Liq1_DETG,1
DK0060083210,A0MQ8K,Dampskibsselskabet Norden A/S,D69,IMZD,AN,6166,1,Z_EU_Liq2_TG,1
DK0060094928,A0NBLH,Orsted A/S,D2G,D2G,AN,6166,1,Z_EU_Liq1_DETG,1
DK0060124691,A0NB6E,Gabriel Holding A/S,1GH,1GH,AN,6166,1,Z_EU_Liq3_noDETG,0
DK0060252690,A1C6JV,Pandora A/S,3P7,3P7,AN,6166,1,Z_EU_Liq1_DETG,1
DK0060257814,A0YJW7,Zealand Pharma A/S,22Z,ZELA,AN,6166,1,Z_EU_Liq1_DETG,1
DK0060336014,A1JP9Y,Novonesis A/S,NZM2,NZM2b,AN,6166,1,Z_EU_Liq1_DETG,1
DK0060448595,A1KAGC,Coloplast AS,CBHD,CBHD,AN,6166,1,Z_EU_Liq1_DETG,1
DK0060477263,A1T85G,Asetek A/S,A31,A31,AN,6166,1,Z_EU_Liq3_noDETG,0
DK0060497295,A1W023,Matas A/S,1MTA,1MTA,AN,6166,1,Z_EU_Liq3_noDETG,0
DK0060520450,A1W980,Napatech A/S,NAT,NATG,AN,6166,1,Z_EU_Liq3_noDETG,0
DK0060542181,A1XE8F,ISS AS,QJQ,QJQ,AN,6166,1,Z_EU_Liq1_DETG,1
DK0060580512,A14MS1,NNIT A/S,5NN,5NN,AN,6166,1,Z_EU_Liq3_noDETG,0
DK0060634707,A14R8E,Royal Unibrew A/S,0R1,0R1,AN,6166,1,Z_EU_Liq2_TG,1
DK0060636678,A14S5W,Tryg AS,T2V1,T2V1n,AN,6166,1,Z_EU_Liq1_DETG,1
DK0060655629,A140P3,DFDS A/S,29K,29K,AN,6166,1,Z_EU_Liq3_noDETG,0
DK0060696300,A2AD2Q,Scandinavian Tobacco Group A/S,8ZI,8ZI,AN,6166,1,Z_EU_Liq2_TG,1
DK0060700516,A2AD7T,Per Aarsleff Holding A/S,PE9,PE9,AN,6166,1,Z_EU_Liq2_TG,0
DK0060738599,A2AKB9,Demant AS,WDH1,WDH1,AN,6166,1,Z_EU_Liq1_DETG,1
DK0060816148,A2DT94,Conferize A/S,5IJ,5IJ,AN,6166,1,Z_EU_Liq3_noDETG,0
DK0060854669,A2DSNH,Ringkjøbing Landbobank AS,CJ2,CJ2,AN,6166,1,Z_EU_Liq3_noDETG,0
DK0060907293,A2GSX8,Nilfis Holding A/S,NF1,NF1,AN,6166,1,Z_EU_Liq3_noDETG,0
DK0060945467,A2H8WL,5th Planet Games Inc.,2HG1,2HG1,AN,6166,1,Z_EU_Liq3_noDETG,0
DK0060946788,A2JAHY,Ambu A/S,547A,547A,AN,6166,1,Z_EU_Liq2_TG,1
DK0060952919,A2JM5M,Netcompany Group A/S,60N,60NG,AN,6166,1,Z_EU_Liq2_TG,1
DK0061141215,A2PLD8,Neurosearch AS,NRSA,NRSA,AN,6166,1,Z_EU_Liq3_noDETG,0
DK0061152170,A2PV11,Rovsing A/S,RVY,RVY,AN,6166,1,Z_EU_Liq3_noDETG,0
DK0061277894,A2P2PY,EAC Invest A/S,OA41,OA41,AN,6166,1,Z_EU_Liq3_noDETG,0
DK0061412772,A2QG5D,Cadeler AS,CA2,CA2,AN,6166,1,Z_EU_Liq2_TG,0
DK0061534377,A3CMHK,Risma Systems A/S,8WX,8WX,AN,6166,0,Z_noMM,0
DK0061539921,A3CMNS,Vestas Wind Systems AS,VWSB,VWSB,AN,6166,1,Z_EU_Liq1_DETG,1
DK0061540770,A3CRXZ,DonkeyRepublic Holding A/S,6UJ,6UJ,AN,6166,1,Z_EU_Liq3_noDETG,0
DK0061686714,A3DHB1,Brødrene A&O Johansen AS,XH0,XH0,AN,6166,1,Z_EU_Liq3_noDETG,0
DK0061802139,A3DHX9,ALK-Abelló AS,4AJ0,4AJ0,AN,6166,1,Z_EU_Liq2_TG,1
DK0061804697,A3DMBU,H. Lundbeck A/S Navne-Aktier A,LDBB,LDBB,AN,6166,1,Z_EU_Liq2_TG,1
DK0061804770,A3DMBV,H. Lundbeck A/S Navne-Aktier B,LDBA,LDBA,AN,6166,1,Z_EU_Liq2_TG,1
DK0062266474,A3D9NV,Gubra ApS,PI3,PI3,AN,6166,1,Z_EU_Liq2_TG,1
DK0062498333,A3EU6F,Novo-Nordisk AS,NOV,NOVG,AN,6166,1,Z_EU_Liq1_DETG,1
DK0062502894,A3EYNB,Orphazyme A/S,1TB0,1TB0,AN,6166,1,Z_EU_Liq3_noDETG,0
DK0063855168,A41BEB,Rockwool A/S,R902,R902,AN,6166,1,Z_EU_Liq1_DETG,1
EE0000001105,590308,Tallinna Kaubamaja Grupp AS,UE8,TKM1T,AN,6166,1,Z_EU_Liq3_noDETG,0
EE3100001751,A0DKXK,Silvano Fashion Group AS,FQE,FQE,AN,6166,0,Z_EU_Liq3_noDETG,0
EE3100003443,132962,AS Trigon Property Development,UG4,TPD1T,AN,6166,1,Z_EU_Liq3_noDETG,0
EE3100004250,913978,AS Harju Elekter,HD8,HAE1T,AN,6166,1,Z_EU_Liq3_noDETG,0
EE3100004466,A0HNKY,AS Tallink Grupp,T5N,TAL1T,AN,6166,1,Z_EU_Liq3_noDETG,0
EE3100006040,579797,Pro Kapital Grupp AS,17E,17E,AN,6166,1,Z_EU_Liq3_noDETG,0
EE3100016965,A0MNR0,AS Ekspress Grupp,DYC,EEG1,AN,6166,1,Z_EU_Liq3_noDETG,0
EE3100021635,A2JNCS,Tallinna Sadam AS,K9B,K9B,AN,6166,1,Z_EU_Liq3_noDETG,0
EE3100026436,A0EQ97,AS Tallinna Vesi,A1T,TVEAT,AN,6166,1,Z_EU_Liq3_noDETG,0
EE3100034653,A0MUFV,Arco Vara Kinnisvarabüroo AS,AV1,AV1,AN,6166,1,Z_EU_Liq3_noDETG,0
EE3100096140,A3DK0C,Robus Group AS,LH2,LH2,AN,6166,1,Z_EU_Liq3_noDETG,0
EE3100098328,A0Q639,Merko Ehitus AS,MKS,MRK1,AN,6166,1,Z_EU_Liq3_noDETG,0
EE3100102203,A3DQGJ,AS LHV Group,ASU0,ASU0,AN,6166,1,Z_EU_Liq3_noDETG,0
EE3100149394,A3E3N3,Infortar AS,X8K,X8K,AN,6166,1,Z_EU_Liq3_noDETG,0
ES0105025003,A116WC,Merlin Properties Socimi S.A.,MEQA,MEQA,AW,6166,1,Z_EU_Liq2_TG,1
ES0105027009,A117Q0,Compania De Distribucion Integral Logista Holdings S.A.U.,5CI,5CI,AW,6166,1,Z_EU_Liq2_TG,1
ES0105029005,A14MDC,Facephi Biometria S.A.,8FB,8FB,AW,6166,1,Z_EU_Liq3_noDETG,1
ES0105043006,A14SCM,Naturhouse Health S.A.,2NH,2NH,AW,6166,1,Z_EU_Liq2_TG,0
ES0105046017,A41B4U,Aena SME S.A.,A441,A441,AW,6166,1,Z_EU_Liq1_DETG,1
ES0105065009,A14SE5,Talgo S.A.,XTG,XTG,AW,6166,1,Z_EU_Liq2_TG,1
ES0105066007,A14RZD,Cellnex Telecom S.A.,472,472,AW,6166,1,Z_EU_Liq1_DETG,1
ES0105079000,A14WGE,Grenergy Renovables S.A.,5GR,5GR,AW,6166,1,Z_EU_Liq2_TG,1
ES0105089009,A2JRNJ,Lleidanetworks Serveis Telematics S.A.,9TV,9TV,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0105122024,A2JSF7,Metrovacesa S.A.,MS6N,MS6N,AW,6166,1,Z_EU_Liq2_TG,1
ES0105130001,A2AHZ3,Global Dominion Access S.A.,G08,G08,AW,6166,1,Z_EU_Liq2_TG,1
ES0105148003,A2JJ74,Atrys Health S.A.,A2T,A2T,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0105223004,A2DNEE,Gestamp Automocion S.A.,7GA,7GA,AW,6166,1,Z_EU_Liq2_TG,1
ES0105229001,A2DLP6,Prosegur Cash S.A.,PQN,PQN,AW,6166,1,Z_EU_Liq2_TG,1
ES0105251005,A2DNJB,Neinor Homes S.A.,1NN,1NN,AW,6166,1,Z_EU_Liq2_TG,1
ES0105287009,A2DXN6,Aedas Homes S.A.,1QK,1QK,AW,6166,1,Z_EU_Liq2_TG,1
ES0105376059,A41ZDQ,Arima Real Estate Socimi S.A.,3AZ0,3AZ0,AL,6166,1,Z_USA_Liq3_noDETG,0
ES0105405007,A3CR58,Adriano Care Socimi SA,05S,05S,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0105456026,A2PWA0,HOLALUZ-CLIDOM S.A.,4H2,4H2,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0105463006,A2PZ23,Making Science Group S.A.,MS7,MS7,AW,6166,1,Z_EU_Liq3_noDETG,1
ES0105509006,A2QGAP,Soluciones Cuatroochenta S.A.,5XW,5XW,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0105513008,A2QFYY,Soltec Power Holdings S.A.,5PZ,5PZ,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0105517025,A3DXTC,Energia Innovacion Y Desarrollo Fotovoltaico S.A.,F63,F63,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0105546008,A3CNQZ,Linea Directa Aseguradora SA,8I2,8I2,AW,6166,1,Z_EU_Liq2_TG,0
ES0105548004,A3CM95,Grupo ECOENER S.A.,89W,89W,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0105561007,A3CSLP,Parlem Telecom Companyia de Telecomunicacions SA,4HW,4HW,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0105563003,A3CS39,Corporacion Acciona Energias Renovables S.A.,5BP,5BP,AW,6166,1,Z_EU_Liq2_TG,1
ES0105589008,A3CT9Q,Endurance Motive SA,7VB,7VB,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0105591004,A3CUW4,Llorente & Cuenca S.A.,91P,91P,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0105611000,A3DE96,Singular People S.A.,H0U,H0U,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0105630315,A0J2ML,Cie Automotive S.A.,CAD,CIEA,AW,6166,1,Z_EU_Liq2_TG,1
ES0105634002,A3DGQ9,Enerside Energy S.A.,9O8,9O8,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0105638003,A3DQE7,Labiana Health S.A.,8RK,8RK,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0105650073,A3EVHE,Substrate Artificial Inteligence S.A.,U8S1,U8S1,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0105687000,A3D396,Energy Solar Tech S.A.,DH4,DH4,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0105709002,A3EE0D,Grupo Greening 2022 S.A.,70I,70I,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0105717005,A3EX33,Revenga Ingenieros S.A.,O8T,O8T,AW,6166,0,Z_EU_Liq3_noDETG,0
ES0105777017,A40AE4,Puig Brands S.A.,B1B,B1B,AW,6166,1,Z_EU_Liq2_TG,1
ES0105836003,A40UWN,Inmocemento SA,X8G,X8G,AW,6166,1,Z_EU_Liq2_TG,0
ES0105848008,A40UUC,Cox ABG Group SA,752,752,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0109067019,A1CXN0,Amadeus IT Group S.A.,AI3A,AMA,AW,6166,1,Z_EU_Liq1_DETG,1
ES0109260531,870369,Amper S.A.,APR,APE,AW,6166,1,Z_EU_Liq2_TG,1
ES0109427734,A0EAK5,Atresmedia Corporacion de Medios de Comunicacion S.A.,YT2A,YT2A,AW,6166,1,Z_EU_Liq2_TG,1
ES0109429037,A0LG7Y,ISPD Network S.A.,8XH,8XH,AW,6166,1,Z_EU_Liq3_noDETG,1
ES0110047919,A0ET9G,Deoleo S.A.,SC5A,SOS,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0112320009,A1JA99,Catenon S.A.,8Y9,8Y9,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0112458312,875396,Azkoyen S.A.,AKK,AZK,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0112501012,914506,Ebro Foods S.A.,AZU,EVA,AW,6166,1,Z_EU_Liq2_TG,1
ES0113211835,875773,Banco Bilbao Vizcaya Argentaria S.A. (BBVA),BOY,BBVA,AW,6166,1,Z_Eurostoxx,1
ES0113679I37,A0MW33,Bankinter S.A.,BAKA,BKT,AW,6166,1,Z_EU_Liq2_TG,1
ES0113860A34,A0MRD4,Banco de Sabadell S.A.,BDSB,SABE,AW,6166,1,Z_EU_Liq1_DETG,1
ES0113900J37,858872,Banco Santander S.A.,BSD2,SAN,AW,6166,1,Z_Eurostoxx,1
ES0114820113,A0H1NM,VOCENTO S.A.,VON,VOC,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0116870314,853598,Naturgy Energy Group S.A.,GAN,GAS,AW,6166,1,Z_EU_Liq2_TG,1
ES0118594417,873570,Indra Sistemas S.A.,IDA,IDR,AW,6166,1,Z_EU_Liq1_DETG,1
ES0119037010,A0MNAP,Clinica Baviera S.A.,D9Z,CBAV,AW,6166,1,Z_EU_Liq2_TG,0
ES0121975009,A2DFYS,Construcciones y Auxiliar de Ferrocarriles S.A.,AXF1,AXF1,AW,6166,1,Z_EU_Liq2_TG,1
ES0122060314,883790,Fomento de Construcciones y Contratas S.A.,FCC,FCC,AW,6166,1,Z_EU_Liq2_TG,1
ES0124244E34,A0LCRN,Mapfre S.A.,CMAB,MAP,AW,6166,1,Z_EU_Liq2_TG,1
ES0125140A14,A0YBXV,Ercros S.A.,CRS1,ECR,AW,6166,1,Z_EU_Liq2_TG,1
ES0125220311,865629,Acciona S.A.,AJ3,ANA,AW,6166,1,Z_EU_Liq2_TG,1
ES0126501131,911377,Alantra Partners S.A.,DNY,DING,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0126775008,A411HZ,Distribuidora Internacional de Alimentacion S.A.,DI60,DI60G,AW,6166,1,Z_EU_Liq2_TG,1
ES0127797019,A0Q249,EDP Renovaveis S.A.,EDW,EDPR,AW,6166,1,Z_EU_Liq2_TG,1
ES0129743318,A0Q6GA,Elecnor S.A.,EK5,EK5,AW,6166,1,Z_EU_Liq2_TG,0
ES0130625512,A0MQWE,Ence Energia y Celulosa S.A.,ENCA,ENC,AW,6166,1,Z_EU_Liq2_TG,1
ES0130670112,871028,Endesa S.A.,ENA,ELE,AW,6166,1,Z_EU_Liq1_DETG,1
ES0130960018,662211,Enagas S.A.,EG4,ENAG,AW,6166,1,Z_EU_Liq2_TG,1
ES0132105018,A0B7GP,Acerinox S.A.,ACE1,ACX,AW,6166,1,Z_EU_Liq2_TG,1
ES0132945017,861378,Tubacex S.A.,TCX,TUBA,AW,6166,1,Z_EU_Liq2_TG,1
ES0134950F36,A0MKAC,Faes Farma S.A.,FFEA,FAE,AW,6166,1,Z_EU_Liq2_TG,1
ES0136463017,A0HNCA,Audax Renovables S.A.,54F,FRS,AW,6166,1,Z_EU_Liq2_TG,1
ES0137650018,A0MZNB,Fluidra S.A.,4F1,FLUI,AW,6166,1,Z_EU_Liq2_TG,1
ES0139140174,A2ANXU,Colonial SFL Socimi SA,HSC2,HSC2,AW,6166,1,Z_EU_Liq2_TG,1
ES0140609019,A0MZR4,Caixabank S.A.,48CA,CRIT,AW,6166,1,Z_EU_Liq1_DETG,1
ES0141571192,A2DUYH,General de Alquiler de Maquinaria S.A.,4LX,4LX,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0142090317,882667,Obrascon Huarte Lain S.A.,HUA,OHL,AW,6166,1,Z_EU_Liq2_TG,1
ES0143421073,A2DJNS,Service Point Solutions S.A.,GPPB,GPPB,AW,6166,0,Z_noMM,0
ES0144580Y14,A0M46B,Iberdrola S.A.,IBE1,IBE,AW,6166,1,Z_Eurostoxx,1
ES0147561015,910980,Iberpapel Gestion S.A.,IBG,IBG,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0148396007,A11873,Industria de Diseno Textil S.A.,IXD1,IXD1,AW,6166,1,Z_Eurostoxx,1
ES0150480194,A3DWG7,Nyesa Valores Corporacion S.A.,7NY0,7NY0,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0152768612,A0LBGE,INYPSA Inform.y Proyectos S.A.,IRG,IRGG,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0157097017,A0MU8Y,Almirall S.A.,E2Z,ALM,AW,6166,1,Z_EU_Liq2_TG,1
ES0157261019,A0M0GQ,Laboratorios Farmaceuticos Rovi SA,41L,ROVI,AW,6166,1,Z_EU_Liq2_TG,1
ES0162600003,A2PNL7,Duro Felguera S.A.,DF5B,DF5B,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0164180012,903133,Miquel y Costas y Miquel S.A.,MQ4,MQ4,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0165359029,A140EW,Laboratorio Reig Jofre S.A.,FEQ1,FEQ1,AW,6166,1,Z_EU_Liq3_noDETG,0
ES0165386014,A0MU98,Solaria Energia Y Medio Ambiente S.A.,AOR,SLRS,AW,6166,1,Z_EU_Liq2_TG,1
